,publication,url,article_title,date,author,is_student
1051,vtdigger,https://vtcommunitynews.org/2024/06/21/from-abandoned-blades-to-old-airplanes-vermont-surplus-property-has-bargains-galore/,"From abandoned blades to old airplanes, Vermont Surplus Property has bargains galore",2024-06-21,null,null
1052,vtdigger,https://vtcommunitynews.org/2024/05/29/tunbridges-town-nurse-steers-through-shortages-to-boost-community-health/,Tunbridge’s town nurse steers through shortages to boost community health,2024-05-29,null,null
1053,vtdigger,https://vtcommunitynews.org/2024/05/23/these-volunteers-are-helping-older-vermonters-care-for-their-pets/,These volunteers are helping older Vermonters care for their pets,2024-05-23,null,null
1054,vtdigger,https://vtcommunitynews.org/2024/05/23/program-to-store-carbon-in-forests-grows-in-the-green-mountain-state/,Program to store carbon in forests grows in the Green Mountain State,2024-05-23,null,null
1055,vtdigger,https://vtcommunitynews.org/2024/05/22/leaving-big-pharma-for-mushroom-farming-wiseman-family-finds-purpose-in-worcester/,"Leaving Big Pharma for mushroom farming, Wiseman family finds purpose in Worcester",2024-05-22,null,null
1056,vtdigger,https://vtcommunitynews.org/2024/05/21/new-hinesburg-library-director-just-wants-visitors-to-have-fun/,New Hinesburg library director just wants (visitors) to have fun,2024-05-21,null,null
1057,kitsapdailynews,https://www.kitsapdailynews.com/sports/goal-in-final-seconds-sends-pofc-to-championship/,Goal in final seconds sends POFC to championship,2024-07-27,null,null
1058,kitsapdailynews,https://www.kitsapdailynews.com/news/nksd-to-put-6-year-31-9-million-levy-on-nov-ballot/,"NKSD putting 6-year, $31.9 million levy on Nov. ballot",2024-07-26,null,null
1059,kitsapdailynews,https://www.kitsapdailynews.com/opinion/restoring-balance-to-americas-regulations/,Restoring balance to America’s regulations,2024-07-26,null,null
1060,kitsapdailynews,https://www.kitsapdailynews.com/opinion/do-you-talk-with-your-hands/,Do you talk with your hands?,2024-07-26,null,null
1061,kitsapdailynews,https://www.kitsapdailynews.com/opinion/were-at-a-crossroads-following-trump-assassination-attempt/,We’re at a crossroads following Trump assassination attempt,2024-07-26,null,null
1062,kitsapdailynews,https://www.kitsapdailynews.com/opinion/as-population-grows-drivers-need-to-become-more-patient/,"As population grows, drivers need to become more patient",2024-07-26,null,null
1063,kitsapdailynews,https://www.kitsapdailynews.com/opinion/presidential-candidates-ex-prosecutor-vs-felon/,Presidential candidates: Ex-Prosecutor vs. Felon,2024-07-26,null,null
1064,kitsapdailynews,https://www.kitsapdailynews.com/local-marketplace/west-sound-academy-students-embark-on-transformative-service-trip-to-cartagena-colombia/,"West Sound Academy: Students Embark on Transformative Service Trip to Cartagena, Colombia",2024-07-25,null,null
1065,kitsapdailynews,https://www.kitsapdailynews.com/news/lets-not-talk-turkey-if-youre-calling-911/,Let’s not talk turkey if you’re calling 911,2024-07-25,null,null
1066,kitsapdailynews,https://www.kitsapdailynews.com/obituaries/iris-b-king/,Iris B. King,2024-07-24,null,null
1067,bainbridgereview,https://www.bainbridgereview.com/wellness/pros-cons-of-prelox-enhanced-sex/,Pros & Cons Of Prelox Enhanced Sex,2024-07-26,null,null
1068,bainbridgereview,https://www.bainbridgereview.com/wellness/nexalyn-reviewed-will-she-notice-you-started-using-this-male-vitality-supplement/,Nexalyn Reviewed: Will She Notice You Started Using This Male Vitality Supplement?,2024-07-26,null,null
1069,bainbridgereview,https://www.bainbridgereview.com/wellness/solar-safe-review-does-it-really-work/,Solar Safe Review: Does It Really Work?,2024-07-26,null,null
1070,bainbridgereview,https://www.bainbridgereview.com/wellness/omnibreathe-review-does-this-all-natural-way-to-quit-smoking-really-work/,OmniBreathe Review – Does This All-Natural Way to Quit Smoking Really Work?,2024-07-26,null,null
1071,bainbridgereview,https://www.bainbridgereview.com/wellness/lottery-defeater-review-does-it-really-work/,Lottery Defeater Review – Does It Really Work?,2024-07-26,null,null
1072,bainbridgereview,https://www.bainbridgereview.com/opinion/were-at-a-crossroads-following-trump-assassination-attempt/,We’re at a crossroads following Trump assassination attempt,2024-07-26,null,null
1073,bainbridgereview,https://www.bainbridgereview.com/opinion/as-population-grows-drivers-need-to-become-more-patient/,"As population grows, drivers need to become more patient",2024-07-26,null,null
1074,bainbridgereview,https://www.bainbridgereview.com/opinion/presidential-candidates-ex-prosecutor-vs-felon/,Presidential candidates: Ex-Prosecutor vs. Felon,2024-07-26,null,null
1075,bainbridgereview,https://www.bainbridgereview.com/letters/letters-to-the-editor-136/,Letters to the Editor,2024-07-26,null,null
1076,bainbridgereview,https://www.bainbridgereview.com/opinion/restoring-balance-to-americas-regulations/,Restoring balance to America’s regulations,2024-07-26,null,null
1077,milwaukeeneighborhoodnewsservice,https://milwaukeenns.org/2024/07/26/another-commissioner-resigns-from-the-sdc-board/,Another commissioner resigns from the SDC board,2024-07-27,null,null
1078,milwaukeeneighborhoodnewsservice,https://milwaukeenns.org/2024/07/26/opinion-a-black-mans-inside-look-at-the-rnc/,OPINION: A Black man’s inside look at the RNC,2024-07-26,null,null
1079,milwaukeeneighborhoodnewsservice,https://milwaukeenns.org/2024/07/25/5-things-to-know-and-do-the-weekend-of-july-26/,5 things to know and do the weekend of July 26,2024-07-26,null,null
1080,milwaukeeneighborhoodnewsservice,https://milwaukeenns.org/2024/07/25/michael-totoraitis-reflects-on-first-year-as-health-commissioner-looks-forward-to-full-term/,"Michael Totoraitis reflects on first year as health commissioner, looks forward to full term",2024-07-25,null,null
1081,milwaukeeneighborhoodnewsservice,https://milwaukeenns.org/2024/07/24/some-youths-at-states-juvenile-prison-complain-of-isolation-the-department-of-corrections-sees-progress/,Some youths at state’s juvenile prison complain of isolation. The Department Of Corrections sees progress.,2024-07-24,null,null
1082,milwaukeeneighborhoodnewsservice,https://milwaukeenns.org/2024/07/23/more-than-basketball-cream-skills-teaches-kids-how-to-succeed-in-business-and-life/,More than basketball: Cream Skills teaches kids how to succeed in business and life,2024-07-23,null,null
1083,milwaukeeneighborhoodnewsservice,https://milwaukeenns.org/2024/07/22/enjoy-summer-in-milwaukee-with-free-neighborhood-concerts-and-community-events/,Enjoy summer in Milwaukee with free neighborhood concerts and community events,2024-07-23,null,null
1084,milwaukeeneighborhoodnewsservice,https://milwaukeenns.org/2024/07/21/5-things-to-know-and-do-the-week-of-july-22/,5 things to know and do the week of July 22,2024-07-21,null,null
1085,milwaukeeneighborhoodnewsservice,https://milwaukeenns.org/2024/07/19/family-of-man-killed-by-officers-during-rnc-seeks-anwsers/,Family of man killed by officers during RNC seeks answers,2024-07-19,null,null
1086,milwaukeeneighborhoodnewsservice,https://milwaukeenns.org/2024/07/19/5-things-to-know-and-do-the-weekend-of-july-19/,5 things to know and do the weekend of July 19,2024-07-19,null,null
1087,milwaukeeneighborhoodnewsservice,https://milwaukeenns.org/2024/07/17/nns-spotlight-how-lits-black-hogwarts-program-trains-milwaukee-youths-to-become-the-next-leaders-in-the-community/,NNS Spotlight: How LIT’s Black Hogwarts program trains Milwaukee youths to become the next leaders in the community,2024-07-17,null,null
1088,milwaukeeneighborhoodnewsservice,https://milwaukeenns.org/2024/07/16/video-milwaukeeans-share-what-they-want-rnc-visitors-to-know-about-their-city/,Video: Milwaukeeans share what they want RNC visitors to know about their city,2024-07-16,null,null
1089,milwaukeeneighborhoodnewsservice,https://milwaukeenns.org/2024/07/15/how-some-milwaukee-advocacy-organizations-are-responding-to-the-rnc/,How some Milwaukee advocacy organizations are responding to the RNC,2024-07-16,null,null
1090,milwaukeeneighborhoodnewsservice,https://milwaukeenns.org/2024/07/15/what-we-want-the-rnc-to-know-about-milwaukee/,What we want the RNC to know about Milwaukee,2024-07-15,null,null
1091,milwaukeeneighborhoodnewsservice,https://milwaukeenns.org/2024/07/14/protest-march-at-the-rnc-is-still-happening-despite-new-concerns-about-security-here-are-safety-tips-and-resources-to-keep-in-mind/,Protest march at the RNC is still happening despite new concerns about security,2024-07-15,null,null
1092,milwaukeeneighborhoodnewsservice,https://milwaukeenns.org/2024/07/14/5-things-to-know-and-do-the-week-of-july-15/,5 things to know and do the week of July 15,2024-07-15,null,null
1093,milwaukeeneighborhoodnewsservice,https://milwaukeenns.org/2024/07/12/tax-appointments-for-former-sdc-clients-will-close-at-irs-office-on-july-24/,Tax appointments for former SDC clients will close at IRS office on July 24,2024-07-12,null,null
1094,milwaukeeneighborhoodnewsservice,https://milwaukeenns.org/2024/07/11/5-things-to-know-and-do-the-weekend-of-july-12/,5 things to know and do the weekend of July 12,2024-07-11,null,null
1095,milwaukeeneighborhoodnewsservice,https://milwaukeenns.org/2024/07/11/how-fafsa-delays-are-impacting-milwaukees-most-vulnerable-students/,How FAFSA delays are impacting Milwaukee’s most vulnerable students,2024-07-11,null,null
1096,milwaukeeneighborhoodnewsservice,https://milwaukeenns.org/2024/07/10/inside-the-nns-newsroom-meet-hannah-freireich-our-summer-reporting-intern/,"Inside the NNS Newsroom: Meet Hannah Freireich, our summer reporting intern",2024-07-11,null,null
1097,wisconsinwatch,https://wisconsinwatch.org/2024/07/wisconsin-watch-partnership-director-northeast-green-bay-fox-valley-job/,Wisconsin Watch seeks director of partnerships for northeast Wisconsin,2024-07-25,null,null
1098,wisconsinwatch,https://wisconsinwatch.org/2024/07/wisconsin-watch-audience-membership-director-job/,Wisconsin Watch seeks audience and membership director,2024-07-25,null,null
1099,wisconsinwatch,https://wisconsinwatch.org/2024/07/wisconsin-election-voters-photo-multimedia-trump-biden-president/,"Hey, Wisconsin: Help us report on issues you care about ahead of November’s election",2024-07-25,null,null
1100,wisconsinwatch,https://wisconsinwatch.org/2024/07/kamala-harris-liberal-senator-wisconsin-fact-abortion-climate-medicare/,Was Kamala Harris once rated the most liberal US senator?,2024-07-24,null,null
1101,wisconsinwatch,https://wisconsinwatch.org/2024/07/trump-kamala-harris-scam-wisconsin-university-students-college-lawsuit/,Did Donald Trump’s for-profit college ‘scam’ students?,2024-07-24,null,null
1102,wisconsinwatch,https://wisconsinwatch.org/2024/07/wisconsin-media-row-republican-national-convention-milwaukee-rnc/,"‘Wisconsin Media Row’ delivered local, affordable convention coverage",2024-07-24,null,null
1103,wisconsinwatch,https://wisconsinwatch.org/2024/07/wisconsin-institute-for-law-liberty-waukesha-school-board-district-education/,Ideological Wisconsin law firm strengthening ties with state school boards,2024-07-24,null,null
1104,wisconsinwatch,https://wisconsinwatch.org/2024/07/wisconsin-kamala-harris-milwaukee-election-democrat-republican-trump-biden/,Kamala Harris tells roaring Wisconsin crowd November election is ‘a choice between freedom and chaos’,2024-07-23,null,null
1105,wisconsinwatch,https://wisconsinwatch.org/2024/07/wisconsin-democrat-assembly-district-baraboo-portage-cook-desanto-kunicki/,Which Democrat will win rural votes for an open Assembly seat?,2024-07-23,null,null
1106,wisconsinwatch,https://wisconsinwatch.org/2024/07/migrants-undocumented-new-york-city-hotels-republican-fact/,Are undocumented immigrants housed at the most expensive hotels in New York City?,2024-07-23,null,null
1107,wisconsinwatch,https://wisconsinwatch.org/2024/07/milwaukee-samuel-sharpe-police-officers-killed-shooting-rnc-ohio-columbus/,Family of man killed by officers during RNC in Milwaukee seeks answers,2024-07-23,null,null
1108,wisconsinwatch,https://wisconsinwatch.org/2024/07/wisconsin-republican-national-convention-trump-fact-check-milwaukee/,10 claims we fact-checked at the Republican National Convention,2024-07-22,null,null
1109,andalusiastarnews,https://www.andalusiastarnews.com/2024/07/28/dorsey-attends-economic-development-scholars-program/,Dorsey attends Economic Development Scholars program,2024-07-28,null,null
1110,andalusiastarnews,https://www.andalusiastarnews.com/2024/07/28/cotton-street-gallery-will-host-poarch-creek-indian-exhibit/,Cotton Street Gallery will host Poarch Creek Indian exhibit,2024-07-28,null,null
1111,andalusiastarnews,https://www.andalusiastarnews.com/2024/07/28/andalusia-health-plans-annual-fair/,Andalusia Health plans annual fair,2024-07-28,null,null
1112,andalusiastarnews,https://www.andalusiastarnews.com/2024/07/28/column-i-once-was-blind-but-now-i-see/,"COLUMN: ‘I once was blind, but now I see’",2024-07-28,null,null
1113,andalusiastarnews,https://www.andalusiastarnews.com/2024/07/28/how-to-watch-mlb-baseball-on-sunday-july-28-tv-channel-live-streaming-start-times/,"How to Watch MLB Baseball on Sunday, July 28: TV Channel, Live Streaming, Start Times",2024-07-28,null,null
1114,andalusiastarnews,https://www.andalusiastarnews.com/2024/07/28/braves-vs-mets-betting-preview-for-july-28/,Braves vs. Mets: Betting Preview for July 28,2024-07-28,null,null
1115,andalusiastarnews,https://www.andalusiastarnews.com/2024/07/28/how-to-watch-the-braves-vs-mets-game-streaming-tv-channel-info-for-july-28/,How to Watch the Braves vs. Mets Game: Streaming & TV Channel Info for July 28,2024-07-28,null,null
1116,andalusiastarnews,https://www.andalusiastarnews.com/2024/07/27/angel-of-hope-presents-9000-in-scholarships-to-countys-first-set-of-recipients/,"Angel of Hope presents $9,000 in scholarships to county’s first set of recipients",2024-07-27,null,null
1117,andalusiastarnews,https://www.andalusiastarnews.com/2024/07/27/commission-discusses-proposed-per-diem-policy/,Commission discusses proposed per diem policy,2024-07-27,null,null
