,publication,is_uni_newspaper,url,article_title,date,author,is_student
2667,bossierpresstribune,0,https://bossierpress.com/shed-rd-and-arthur-teague-walking-trail-to-be-closed-for-repairs/,Shed Rd. and Arthur Teague Walking Trail to be closed for repairs,2024-07-26,,
2668,bossierpresstribune,0,https://bossierpress.com/willis-knighton-cancer-center-participates-in-landmark-clinical-study/,Willis Knighton Cancer Center Participates in Landmark Clinical Study,2024-07-26,,
2669,bossierpresstribune,0,https://bossierpress.com/bossier-city-parks-and-recreation-announces-city-pools-to-close/,Bossier City Parks and Recreation Announces City Pools to Close,2024-07-26,,
2670,bossierpresstribune,0,https://bossierpress.com/bossier-schools-getting-ready-to-kick-off-the-new-school-year/,Bossier Schools getting ready to kick off the new school year,2024-07-26,,
2671,bossierpresstribune,0,https://bossierpress.com/bossier-chamber-hosts-two-ways-for-businesses-to-support-bossier-schools/,Bossier Chamber hosts two ways for businesses to support Bossier Schools,2024-07-26,,
2672,bossierpresstribune,0,https://bossierpress.com/keep-bossier-beautiful-awarded-funds-for-anti-litter-campaign/,Keep Bossier Beautiful Awarded Funds For Anti-Litter Campaign,2024-07-26,,
2673,bossierpresstribune,0,https://bossierpress.com/college-football-nsu-announces-2024-home-kickoff-times/,College football: NSU announces 2024 home kickoff times,2024-07-25,,
2674,bossierpresstribune,0,https://bossierpress.com/frank-manning-robinson/,Frank Manning Robinson,2024-07-25,,
2675,bossierpresstribune,0,https://bossierpress.com/indoor-air-testing-results-and-residential-soil-sampling-progress-to-be-shared-at-community-meeting-about-former-wood-treating-facility-in-bossier-city-july-30/,Indoor Air Testing Results and Residential Soil Sampling Progress To Be Shared at Community Meeting about Former Wood Treating Facility in Bossier City July 30,2024-07-25,BPT Staff,1
2676,bossierpresstribune,0,https://bossierpress.com/military-affairs-council-hosts-undergraduate-scholarship-reception/,Military Affairs Council Hosts Undergraduate Scholarship Reception,2024-07-25,Stacey Tinsley,1
2677,citybusiness,0,https://neworleanscitybusiness.com/blog/2024/07/29/new-orleans-to-spend-2-5m-of-pandemic-emergency-relief-money-on-football-field/,New Orleans to spend $2.5M of pandemic emergency relief money on football field,2024-07-29,,
2678,citybusiness,0,https://neworleanscitybusiness.com/blog/2024/07/29/insider-qa-linkedin-is-bullish-on-ai-will-that-help-job-seekers/,Insider Q&A: LinkedIn is bullish on AI. Will that help job seekers?,2024-07-29,The Associated Press,0
2679,citybusiness,0,https://neworleanscitybusiness.com/blog/2024/07/29/federal-reserve-is-edging-closer-to-cutting-rates-the-question-will-soon-be-how-fast/,"Federal Reserve is edging closer to cutting rates. The question will soon be, how fast?",2024-07-29,,
2680,citybusiness,0,https://neworleanscitybusiness.com/blog/2024/07/29/wall-street-drifts-and-crude-oil-slides-ahead-of-a-frenetic-week/,"Wall Street drifts, and crude oil slides ahead of a frenetic week",2024-07-29,,
2681,citybusiness,0,https://neworleanscitybusiness.com/blog/2024/07/29/technologys-grip-on-modern-life-is-pushing-us-down-a-dimly-lit-path-of-digital-land-mines/,Technology’s grip on modern life is pushing us down a dimly lit path of digital land mines,2024-07-29,The Associated Press,1
2682,citybusiness,0,https://neworleanscitybusiness.com/blog/2024/07/29/bipartisan-bill-governing-offshore-energy-leases-could-benefit-louisiana/,Bipartisan bill governing offshore energy leases could benefit Louisiana,2024-07-29,,
2683,citybusiness,0,https://neworleanscitybusiness.com/blog/2024/07/29/nearly-three-years-after-ida-housing-issues-persist-in-coastal-louisianas-bayou-region/,"Nearly three years after Ida, housing issues persist in coastal Louisiana’s bayou region",2024-07-29,,
2684,citybusiness,0,https://neworleanscitybusiness.com/blog/2024/07/29/cleanup-continues-for-bayou-lafourche-oil-spill/,Cleanup continues for Bayou Lafourche oil spill,2024-07-29,,
2685,citybusiness,0,https://neworleanscitybusiness.com/blog/2024/07/26/customers-who-save-on-electric-bills-could-be-forced-to-pay-utility-company-for-lost-profits/,Customers who save on electric bills could be forced to pay utility company for lost profits,2024-07-26,,
2686,citybusiness,0,https://neworleanscitybusiness.com/blog/2024/07/26/louisiana-wont-see-constitutional-changes-to-tax-and-budget-policy-anytime-soon/,Louisiana won’t see constitutional changes to tax and budget policy anytime soon,2024-07-26,,
2687,thecrowleypostsignal,0,https://www.crowleypostsignal.com/obituaries/debra-bodoin-allen,Debra Bodoin Allen,2024-07-28,,
2688,thecrowleypostsignal,0,https://www.crowleypostsignal.com/obituaries/georgie-faye-prather,Georgie Faye Prather,2024-07-24,,
2689,thecrowleypostsignal,0,https://www.crowleypostsignal.com/public-notices/notice-publication-immovable-property-60,NOTICE OF PUBLICATION  IMMOVABLE PROPERTY,2024-07-23,U.S. BANK TRUST NATIONAL ASSOCIATION,0
2690,thecrowleypostsignal,0,https://www.crowleypostsignal.com/public-notices/notice-publication-immovable-property-59,NOTICE OF PUBLICATION  IMMOVABLE PROPERTY,2024-07-23,,
2691,thecrowleypostsignal,0,https://www.crowleypostsignal.com/public-notices/notice-publication-immovable-property-58,NOTICE OF PUBLICATION  IMMOVABLE PROPERTY,2024-07-23,"LAKEVIEW LOAN SERVICING, LLC",0
2692,thecrowleypostsignal,0,https://www.crowleypostsignal.com/public-notices/notice-publication-immovable-property-57,NOTICE OF PUBLICATION  IMMOVABLE PROPERTY,2024-07-23,,
2693,thecrowleypostsignal,0,https://www.crowleypostsignal.com/public-notices/notice-publication-immovable-property-56,NOTICE OF PUBLICATION  IMMOVABLE PROPERTY,2024-07-23,,
2694,thecrowleypostsignal,0,https://www.crowleypostsignal.com/public-notices/ap-police-jury-petit-jury-august-6-2024,"AP Police Jury - Petit Jury August 6, 2024",2024-07-23,,
2695,thecrowleypostsignal,0,https://www.crowleypostsignal.com/news/whooping-crane-outreach-program-library,Whooping Crane Outreach Program at Library,2024-07-23,,
2696,thecrowleypostsignal,0,https://www.crowleypostsignal.com/news/brammer-recognized,Brammer recognized,2024-07-23,,
2697,l’observateur,0,https://www.lobservateur.com/2024/07/29/astros-vs-pirates-betting-preview-for-july-29/,Astros vs. Pirates: Betting Preview for July 29,2024-07-29,,
2698,l’observateur,0,https://www.lobservateur.com/2024/07/29/astros-vs-pirates-series-preview-tv-channel-live-streams-starting-pitchers-and-game-info-july-29-31/,"Astros vs. Pirates Series Preview: TV Channel, Live Streams, Starting Pitchers and Game Info – July 29-31",2024-07-29,,
2699,l’observateur,0,https://www.lobservateur.com/2024/07/29/how-to-watch-the-astros-vs-pirates-game-streaming-tv-channel-info-for-july-29/,How to Watch the Astros vs. Pirates Game: Streaming & TV Channel Info for July 29,2024-07-29,,
2700,l’observateur,0,https://www.lobservateur.com/2024/07/29/how-to-watch-mlb-baseball-on-monday-july-29-tv-channel-live-streaming-start-times/,"How to Watch MLB Baseball on Monday, July 29: TV Channel, Live Streaming, Start Times",2024-07-29,,
2701,l’observateur,0,https://www.lobservateur.com/2024/07/28/how-to-watch-mlb-baseball-on-sunday-july-28-tv-channel-live-streaming-start-times/,"How to Watch MLB Baseball on Sunday, July 28: TV Channel, Live Streaming, Start Times",2024-07-28,,
2702,l’observateur,0,https://www.lobservateur.com/2024/07/28/astros-vs-dodgers-betting-preview-for-july-28/,Astros vs. Dodgers: Betting Preview for July 28,2024-07-28,,
2703,l’observateur,0,https://www.lobservateur.com/2024/07/28/how-to-watch-the-astros-vs-dodgers-game-streaming-tv-channel-info-for-july-28/,How to Watch the Astros vs. Dodgers Game: Streaming & TV Channel Info for July 28,2024-07-28,,
2704,l’observateur,0,https://www.lobservateur.com/2024/07/27/how-to-watch-the-astros-vs-dodgers-game-streaming-tv-channel-info-for-july-27/,How to Watch the Astros vs. Dodgers Game: Streaming & TV Channel Info for July 27,2024-07-27,,
2705,l’observateur,0,https://www.lobservateur.com/2024/07/27/astros-vs-dodgers-betting-preview-for-july-27/,Astros vs. Dodgers: Betting Preview for July 27,2024-07-27,Data Skrive,1
2706,l’observateur,0,https://www.lobservateur.com/2024/07/27/how-to-watch-mlb-baseball-on-saturday-july-27-tv-channel-live-streaming-start-times/,"How to Watch MLB Baseball on Saturday, July 27: TV Channel, Live Streaming, Start Times",2024-07-27,,
2707,mindenpressherald,0,https://press-herald.com/college-football-lsus-lacy-nussmeier-on-maxwell-award-preseason-watch-list/,"College football: LSU’s Lacy, Nussmeier on Maxwell Award preseason watch list",2024-07-29,,
2708,mindenpressherald,0,https://press-herald.com/tamerion-phenix-holds-second-annual-school-supply-drive/,Phenix supply drive distribution date changed,2024-07-29,,
2709,mindenpressherald,0,https://press-herald.com/annie-faye-pilcher/,Annie Faye Pilcher,2024-07-29,Minden Press-Herald,1
2710,mindenpressherald,0,https://press-herald.com/webster-parish-school-board-welcomes-37-new-teachers-with-breakfast/,Webster Parish School Board welcomes 37 new teachers with breakfast,2024-07-29,,
2711,mindenpressherald,0,https://press-herald.com/karens-korner-scams/,Karen’s Korner: Scams,2024-07-29,,
2712,mindenpressherald,0,https://press-herald.com/bpcc-student-athletes-earn-2023-2024-all-academic-team-honors/,BPCC student-athletes earn 2023-2024 All-Academic Team honors,2024-07-29,,
2713,mindenpressherald,0,https://press-herald.com/the-diamond-youth-league-world-series-is-taking-place-in-bossier-city/,The Diamond Youth League World Series is taking place in Bossier City,2024-07-29,,
2714,mindenpressherald,0,https://press-herald.com/3-day-forecast-july-30-august-1/,3-day forecast: July 30 – August 1,2024-07-29,,
2715,mindenpressherald,0,https://press-herald.com/youth-softball-three-minden-teams-remain-alive-in-world-series-tournaments/,Youth softball: Three Minden teams remain alive in World Series tournaments,2024-07-29,,
2716,mindenpressherald,0,https://press-herald.com/nsu-mourns-loss-of-legendary-coach-administrator-tynes-hildebrand/,"NSU mourns loss of legendary coach, administrator Tynes Hildebrand",2024-07-29,Russell Hedges,0
2717,mindenpressherald,0,https://press-herald.com/16th-annual-pack-the-bus-a-big-success/,16th Annual Pack the Bus a big success,2024-07-29,,
2718,mindenpressherald,0,https://press-herald.com/minden-police-department-enhances-training-and-facilities/,Minden Police Department enhances training and facilities,2024-07-28,,
2719,mindenpressherald,0,https://press-herald.com/alan-dale-cameron-d-v-m/,"Alan Dale Cameron, D.V.M",2024-07-27,,
2720,mindenpressherald,0,https://press-herald.com/marie-griffin-parker/,Marie Griffin Parker,2024-07-27,,
2721,mindenpressherald,0,https://press-herald.com/nltcc-joins-complete-college-america-initiative-to-boost-student-success/,NLTCC joins Complete College America initiative to boost student success,2024-07-26,Minden Press-Herald,0
2722,mindenpressherald,0,https://press-herald.com/summer-fun-party-delights-seniors-at-webster-parish-council-on-aging/,Summer Fun party delights seniors at Webster Parish Council on Aging,2024-07-26,,
2723,mindenpressherald,0,https://press-herald.com/wpsb-expands-free-meal-program-for-2024-2025/,WPSB expands free meal program for 2024-2025,2024-07-26,,
2724,mindenpressherald,0,https://press-herald.com/webster-parish-school-board-to-host-16th-annual-back-to-school-bash/,WPSB to host 16th Annual Back to School Bash,2024-07-26,,
2725,mindenpressherald,0,https://press-herald.com/vote-for-louisiana-state-police-in-the-2024-american-association-of-state-troopers-best-looking-cruiser-contest/,Vote for Louisiana State Police in the 2024 American Association of State Troopers Best-Looking Cruiser Contest,2024-07-26,,
2726,mindenpressherald,0,https://press-herald.com/3-day-forecast-july-27-29-2/,3-day forecast: July 27-29,2024-07-26,,
2727,advertiserdemocrat,0,https://www.sunjournal.com/2024/07/25/ding-dong-ditch-shooting-victim-released-from-hospital/,‘Ding dong ditch’ shooting victim released from hospital,2024-07-25,,
2728,advertiserdemocrat,0,https://www.sunjournal.com/2024/07/25/waterford-worlds-fair-3/,Waterford World’s Fair,2024-07-25,,
2729,advertiserdemocrat,0,https://www.sunjournal.com/2024/07/25/paris-reinstitutes-budget-committee/,Paris reinstitutes Budget Committee,2024-07-25,,
2730,advertiserdemocrat,0,https://www.sunjournal.com/2024/07/25/experienced-project-manager-joins-hancock/,Experienced project manager joins Hancock,2024-07-25,,
2731,advertiserdemocrat,0,https://www.sunjournal.com/2024/07/25/movie-review-longlegs/,Movie Review: ‘Longlegs’,2024-07-25,,
2732,advertiserdemocrat,0,https://www.sunjournal.com/2024/07/25/western-foothills-land-trusts-15th-annual-norway-triathlon-a-successful-sell-out/,Western Foothills Land Trust’s 15th annual Norway Triathlon a successful sell-out,2024-07-25,Western Foothills Land Trust,0
2733,advertiserdemocrat,0,https://www.sunjournal.com/2024/07/25/please-vote-4/,Please vote!,2024-07-25,Lewiston Sun Journal,1
2734,advertiserdemocrat,0,https://www.sunjournal.com/2024/07/25/oh-bridge-results-21/,OH Bridge results,2024-07-25,,
2735,advertiserdemocrat,0,https://www.sunjournal.com/2024/07/25/ohchs-honor-roll-3/,OHCHS Honor Roll,2024-07-25,Sun Journal,0
2736,advertiserdemocrat,0,https://www.sunjournal.com/2024/07/25/please-join-us-for-afternoon-tea/,Please join us for afternoon tea,2024-07-25,,
2737,thekennebecjournal,0,https://www.centralmaine.com/2024/07/29/man-injured-rescuing-dogs-as-fire-destroys-winthrop-mobile-home/,Man injured rescuing dogs as fire destroys Winthrop mobile home,2024-07-29,,
2738,thekennebecjournal,0,https://www.centralmaine.com/2024/07/29/federal-reserve-is-edging-closer-to-cutting-rates-the-question-will-soon-be-how-fast/,"Federal Reserve is edging closer to cutting rates. The question will soon be, how fast?",2024-07-29,,
2739,thekennebecjournal,0,https://www.centralmaine.com/2024/07/29/u-k-s-new-treasury-chief-axes-projects-retiree-aid-blames-inherited-shortfall/,"U.K.’s new Treasury chief axes projects, retiree aid; blames inherited shortfall",2024-07-29,,
2740,thekennebecjournal,0,https://www.centralmaine.com/2024/07/29/red-sox-trade-prospect-nick-yorke-to-pirates-for-pitcher-quinn-priester/,Red Sox trade prospect Nick Yorke to Pirates for pitcher Quinn Priester,2024-07-29,News service report,1
2741,thekennebecjournal,0,https://www.centralmaine.com/2024/07/29/wilton-church-to-host-blueberry-festival-aug-2-3/,"Wilton church to host blueberry festival Aug. 2, 3",2024-07-29,,
2742,thekennebecjournal,0,https://www.centralmaine.com/2024/07/29/fire-at-hartland-landfill-under-investigation/,Fire at Hartland Landfill under investigation,2024-07-29,,
2743,thekennebecjournal,0,https://www.centralmaine.com/2024/07/29/congress-passes-susan-collins-proposal-for-u-s-to-buy-american-flags-made-here/,Congress passes Susan Collins’ proposal for U.S. to buy American flags made here,2024-07-29,,
2744,thekennebecjournal,0,https://www.centralmaine.com/2024/07/29/suspect-in-south-gardiner-homicide-charged-with-killing-75-year-old-father-makes-appearance-in-court/,Suspect in South Gardiner homicide charged with killing 75-year-old father makes appearance in court,2024-07-29,,
2745,thekennebecjournal,0,https://www.centralmaine.com/2024/07/29/police-pursue-driver-suspected-of-having-outstanding-warrant/,Police pursue driver suspected of having outstanding warrant,2024-07-29,,
2746,thekennebecjournal,0,https://www.centralmaine.com/2024/07/29/venezuelas-electoral-body-declares-maduro-winner-of-countrys-disputed-presidential-election-2/,Venezuela’s electoral body declares Maduro winner of country’s disputed presidential election,2024-07-29,,
2747,thekennebecjournal,0,https://www.centralmaine.com/2024/07/29/venezuelas-electoral-body-declares-maduro-winner-of-countrys-disputed-presidential-election/,Incumbent Maduro is declared winner of Venezuela’s disputed presidential election,2024-07-29,JOSHUA GOODMAN and REGINA GARCIA CANO,1
